symbol,Date,FiscalQuarter,FiscalYear,NetIncome,GrossSales
241,2010-10-29,3.0,2010,105.656998,292.6848791188762
398,2010-10-29,3.0,2010,62.702999,2109.6418931070302
601,2010-10-29,3.0,2010,-32.860001,310.024740351119
648,2010-10-29,3.0,2010,218.007996,363.34666
762,2010-10-29,3.0,2010,-281.600006,2227.622569962983
25,2010-11-02,1.0,2011,342.0,41264.35792556524
141,2010-11-02,3.0,2010,1055.0,8516.446898904724
160,2010-11-02,3.0,2010,1048.900024,20508.997451607414
172,2010-11-02,3.0,2010,1070.0,7824.62236372976
175,2010-11-02,3.0,2010,2094.0,3490.0
262,2010-11-02,3.0,2010,212.755997,639.229975204903
263,2010-11-02,3.0,2010,425.886993,3769.776573331296
343,2010-11-02,3.0,2010,2566.0,7954.509670522343
359,2010-11-02,3.0,2010,106.981003,5189.427010613318
645,2010-11-02,3.0,2010,80.653999,11459.926167954029
700,2010-11-02,3.0,2010,1432.0,8203.488143828268
16,2010-11-03,3.0,2010,2995.0,15245.091374578742
95,2010-11-03,3.0,2010,21882.0,367136.02130628075
118,2010-11-03,3.0,2010,90.253998,495.31569231011326
348,2010-11-03,3.0,2010,1855.0,10984.591941695824
437,2010-11-03,4.0,2010,3247.0,6518.624370559526
585,2010-11-03,1.0,2011,22.538,212.90188044910624
636,2010-11-03,3.0,2010,17.483999,246.23113451218475
752,2010-11-03,3.0,2010,788.0,4904.617944166781
187,2010-11-04,3.0,2010,3376.0,20460.954756566327
253,2010-11-04,3.0,2010,102.819,-999.0
428,2010-11-04,3.0,2010,73.560997,1566.3581610765075
448,2010-11-04,4.0,2010,948.299988,1810.3499373736609
753,2010-11-04,3.0,2010,920.0,15613.567163805757
4,2010-11-05,3.0,2010,3185.324951,23631.444336711254
58,2010-11-05,3.0,2010,13816.0,299945.99374466465
447,2010-11-05,3.0,2010,42.0,1473.6483855673525
450,2010-11-05,3.0,2010,43.755001,462.25252848244924
505,2010-11-05,3.0,2010,486.437988,810.7299800000001
590,2010-11-05,3.0,2010,1067.738037,3083.020829771679
626,2010-11-05,3.0,2010,289.903015,2000.2172306477225
670,2010-11-05,3.0,2010,124.501999,1741.526015358142
686,2010-11-05,3.0,2010,18.788,150.66521933994406
687,2010-11-05,3.0,2010,755.700012,3921.5975338932276
750,2010-11-05,3.0,2010,32.0,-999.0
769,2010-11-05,3.0,2010,35.419998,407.8341248914566
685,2010-11-09,3.0,2010,63.700001,639.6385948764172
755,2010-11-09,3.0,2010,273.174011,455.29001833333336
394,2010-11-10,1.0,2011,1930.0,6067.262309976809
83,2010-11-11,4.0,2010,4313.0,9565.225270345967
76,2010-11-12,3.0,2010,6.433,1315.6672488296088
106,2010-11-16,4.0,2010,1451.495972,21087.83278027126
127,2010-11-16,3.0,2011,2751.0,37296.677724371366
280,2010-11-16,3.0,2011,1008.700012,9557.876225948188
24,2010-11-17,4.0,2010,937.866028,3555.6769438185042
78,2010-11-17,3.0,2011,1885.0,49220.85141534212
612,2010-11-17,3.0,2011,84.833,13062.319015697745
108,2010-11-18,3.0,2011,839.0,9321.751652402332
341,2010-11-18,3.0,2011,1708.0,19391.70498516426
355,2010-11-18,3.0,2011,613.820007,10271.608003422785
478,2010-11-18,1.0,2011,-70.0,1568.111659312603
772,2010-11-23,4.0,2010,92.300003,1080.543514452731
242,2010-11-30,1.0,2011,23.688,3236.0304622882595
288,2010-12-02,4.0,2010,377.976013,857.0827044207299
293,2010-12-03,3.0,2011,112.469002,2837.222641862673
246,2010-12-07,4.0,2010,93.237,950.6343130139807
603,2010-12-09,4.0,2010,-333.514008,49.5159630222669
97,2010-12-16,2.0,2011,663.0,15992.332462833941
297,2010-12-16,2.0,2011,3223.0,17423.0476825228
675,2010-12-16,1.0,2011,605.55603,4864.570084019082
71,2010-12-17,4.0,2010,112.803001,551.0697233661474
68,2010-12-21,1.0,2011,0.742,5829.8037748299685
666,2011-01-06,1.0,2011,12.0,7770.389386839045
503,2011-01-07,1.0,2011,18.917,1812.919038265797
816,2011-01-13,3.0,2011,49997.527344,134699.27636065445
23,2011-01-18,1.0,2011,6004.0,35389.2433697352
133,2011-01-18,4.0,2010,14800.0,59358.41639253694
634,2011-01-19,4.0,2010,1800.96106,5681.292302577821
138,2011-01-20,1.0,2011,375.0,23340.04177376656
344,2011-01-20,4.0,2010,5544.0,11303.557481269729
619,2011-01-20,4.0,2010,153.199997,761.8394110030139
8,2011-01-21,1.0,2011,275.899994,5960.944403695076
143,2011-01-21,4.0,2010,1943.0,8636.126870478667
53,2011-01-25,2.0,2011,17.0,860.0515779470094
59,2011-01-25,2.0,2011,58.895,5325.382850235399
72,2011-01-25,4.0,2010,3558.0,5930.0
164,2011-01-25,2.0,2011,66.264,964.4060537240734
179,2011-01-25,4.0,2010,1496.0,5773.7058421607835
228,2011-01-25,4.0,2010,1273.400024,4368.103193530883
274,2011-01-25,2.0,2011,46.5,179.60104556114084
40,2011-01-26,4.0,2010,3307.0,40333.12874752317
109,2011-01-26,4.0,2010,2624.0,31576.028887117835
124,2011-01-26,1.0,2011,35.400002,914.680828090371
169,2011-01-26,4.0,2010,798.080994,23850.43852848889
204,2011-01-26,4.0,2010,11417.0,-999.0
236,2011-01-26,4.0,2010,379.730011,978.5755675774616
437,2011-01-26,1.0,2011,1170.0,6212.423645924599
654,2011-01-26,4.0,2010,73.241997,316.1664062755565
35,2011-01-27,4.0,2010,1427.0,7273.102971806043
54,2011-01-27,4.0,2010,2758.0,22001.11793558544
63,2011-01-27,4.0,2010,2313.0,11455.176883371763
77,2011-01-27,4.0,2010,1793.0,6024.867271791197
117,2011-01-27,4.0,2010,12.459,600.1335899722227
150,2011-01-27,4.0,2010,2926.0,114272.75800309677
186,2011-01-27,4.0,2010,206.322998,13189.165376596957
207,2011-01-27,2.0,2011,6414.0,38633.09364028792
210,2011-01-27,4.0,2010,1879.0,14498.712851632354
296,2011-01-27,2.0,2011,12044.0,42709.75470174452
420,2011-01-27,4.0,2010,83.162003,-999.0
451,2011-01-27,3.0,2011,72.636002,455.7324362646193
511,2011-01-27,3.0,2011,105.774002,408.96638967615075
601,2011-01-27,4.0,2010,-32.359001,654.4303424676689
677,2011-01-27,4.0,2010,596.900024,5493.688396203524
683,2011-01-27,4.0,2010,2210.0,3683.3333333333335
747,2011-01-27,4.0,2010,211.292999,2241.32800062313
753,2011-01-27,4.0,2010,1313.0,11971.837160207413
779,2011-01-27,4.0,2010,458.200012,2241.635358324442
281,2011-01-28,1.0,2011,99.0,5843.656013875975
608,2011-01-28,4.0,2010,1152.0,17286.19597830605
25,2011-02-01,2.0,2011,1071.0,38858.710572495926
623,2011-02-01,4.0,2010,1081.800049,3787.996826393201
745,2011-02-01,4.0,2010,909.900024,3784.8101516099955
322,2011-02-02,4.0,2010,142.337997,619.582418276664
770,2011-02-02,1.0,2011,884.0,-999.0
772,2011-02-02,1.0,2011,27.1,498.7183932910694
50,2011-02-03,2.0,2011,510.200012,195066.98083689203
162,2011-02-03,4.0,2010,3424.0,60320.83939039947
616,2011-02-03,4.0,2010,1178.0,7245.611855178254
729,2011-02-03,1.0,2011,619.0,11226.509244955088
752,2011-02-03,4.0,2010,1129.0,2633.4168821184794
83,2011-02-08,1.0,2011,1334.0,25285.783402786674
89,2011-02-08,4.0,2010,3052.0,-999.0
262,2011-02-08,4.0,2010,360.292999,1489.761491081737
343,2011-02-08,4.0,2010,3339.0,9269.989823092854
62,2011-02-09,4.0,2010,11859.0,26909.746557012997
394,2011-02-09,2.0,2011,3451.0,27630.426754014334
776,2011-02-09,4.0,2010,418.0,-999.0
178,2011-02-10,4.0,2010,725.0,1973.7569234284063
199,2011-02-10,4.0,2010,6338.0,29645.958551484175
257,2011-02-10,4.0,2010,-3465.0,18665.346948323568
518,2011-02-10,4.0,2010,63.438999,223.60637090191634
771,2011-02-10,4.0,2010,7498.0,49190.53612536851
153,2011-02-11,4.0,2010,-64.769997,589.001748373408
762,2011-02-11,4.0,2010,-214.199997,2112.5364985726565
341,2011-02-15,4.0,2011,2635.0,33440.205000544636
791,2011-02-15,4.0,2010,11.743,172.9171621260141
65,2011-02-16,4.0,2010,3668.0,50790.93341602318
479,2011-02-16,4.0,2010,106.699997,3572.626624751164
246,2011-02-17,1.0,2011,17.282,1056.884997268624
340,2011-02-17,4.0,2010,1002.0,7888.783921995216
431,2011-02-17,4.0,2010,114.157997,1056.9866076234
478,2011-02-17,2.0,2011,3.0,3330.0602761712425
591,2011-02-17,4.0,2010,97.029999,161.716665
4,2011-02-18,4.0,2010,4626.171875,52443.628057205206
127,2011-02-22,4.0,2011,3338.0,39890.33953779778
160,2011-02-22,4.0,2010,1427.300049,49864.261412665466
174,2011-02-22,4.0,2010,108.718002,3282.5583996430923
98,2011-02-23,4.0,2010,167.0,7645.951090142696
107,2011-02-23,4.0,2010,80.800003,2058.8683817602105
152,2011-02-23,4.0,2011,2010.0,7493.663501905667
261,2011-02-23,4.0,2010,100.413002,1455.0872755535595
280,2011-02-23,4.0,2011,1343.099976,20361.032433759996
398,2011-02-23,4.0,2010,86.582001,1937.001366241519
480,2011-02-23,4.0,2011,115.393997,1928.1363278017097
626,2011-02-23,4.0,2010,373.605988,923.966920525667
24,2011-02-24,1.0,2011,506.0,5993.345786244547
29,2011-02-24,4.0,2010,609.299988,22487.86697730084
58,2011-02-24,4.0,2010,19136.0,249992.58723002565
78,2011-02-24,4.0,2011,2920.0,44950.4907236538
108,2011-02-24,4.0,2011,1204.0,6282.430751799876
175,2011-02-24,4.0,2010,3116.0,12851.190500813005
187,2011-02-24,4.0,2010,4602.0,18940.410704128484
253,2011-02-24,4.0,2010,146.483994,517.2200522721841
444,2011-02-24,4.0,2011,1114.0,16934.52713345266
648,2011-02-24,4.0,2010,205.819,343.03166666666664
724,2011-02-24,4.0,2010,-48.901001,1266.1042461907496
769,2011-02-24,4.0,2010,204.358002,698.7000152993761
13,2011-02-25,4.0,2010,2138.0,58817.521066745474
20,2011-02-25,4.0,2010,4627.0,10090.83805059983
95,2011-02-25,4.0,2010,31398.0,389107.30489834846
172,2011-02-25,4.0,2010,1152.0,4668.840815953376
225,2011-02-25,4.0,2010,603.833008,1552.6606721692328
333,2011-02-25,4.0,2010,454.0,4303.4326738807595
450,2011-02-25,4.0,2010,102.327003,822.1966096212496
505,2011-02-25,4.0,2010,753.513977,3913.39435818644
645,2011-02-25,4.0,2010,115.476997,6311.250154896727
707,2011-02-25,4.0,2010,170.639008,556.3386093658158
327,2011-03-01,4.0,2010,880.192017,2289.432933063046
356,2011-03-01,4.0,2010,4.9,3750.5666145258197
590,2011-03-01,4.0,2010,1562.708984,3065.564741247483
355,2011-03-02,4.0,2011,888.56897,16340.069487581948
76,2011-03-03,4.0,2010,-4.325,2765.4885925977846
120,2011-03-03,3.0,2011,779.064026,13705.045037991635
288,2011-03-03,1.0,2011,-17.941999,609.65034390566
242,2011-03-10,2.0,2011,29.375999,1404.8324519660348
97,2011-03-17,3.0,2011,894.0,24683.974844438388
68,2011-03-22,2.0,2011,-45.403,4062.923366865618
84,2011-03-22,4.0,2011,627.856995,5545.124028037589
306,2011-03-22,1.0,2011,234.591003,1829.710834227762
297,2011-03-24,3.0,2011,5338.0,15642.031167036897
675,2011-03-24,2.0,2011,1171.30603,13972.588863761339
265,2011-03-30,4.0,2010,14883.0,1038645.970940889
711,2011-03-30,3.0,2011,1868.300049,4636.570411409091
136,2011-04-05,1.0,2011,21.434999,199.0770694759436
619,2011-04-14,1.0,2011,43.5,2427.881152614571
46,2011-04-19,1.0,2011,395.0,10825.985781211572
133,2011-04-19,1.0,2011,2900.0,148485.45411169453
192,2011-04-19,1.0,2011,193.300003,17550.85966418129
228,2011-04-19,1.0,2011,307.399994,10213.645228665475
647,2011-04-19,1.0,2011,129.660004,6100.8340295335565
765,2011-04-19,1.0,2011,125.811996,2434.809805890757
23,2011-04-20,2.0,2011,11991.0,188436.4835309118
344,2011-04-20,1.0,2011,1861.0,31277.521302165456
437,2011-04-20,2.0,2011,2164.0,49717.51196129719
747,2011-04-20,1.0,2011,48.109001,6229.754243120365
8,2011-04-21,2.0,2011,587.400024,12587.792122384108
35,2011-04-21,1.0,2011,577.0,18504.811306273645
37,2011-04-21,1.0,2011,3264.0,178413.6894289806
175,2011-04-21,1.0,2011,670.0,15983.798984428933
186,2011-04-21,1.0,2011,181.121994,25095.276369303716
241,2011-04-21,1.0,2011,35.526001,2478.6325986046245
252,2011-04-21,1.0,2011,639.0,43393.70980684155
295,2011-04-21,1.0,2011,194.600006,16944.468982071612
430,2011-04-21,1.0,2011,308.765991,5112.356230104776
616,2011-04-21,1.0,2011,267.0,11267.937762360227
62,2011-04-26,1.0,2011,1913.0,54809.382466367446
74,2011-04-26,1.0,2011,365.0,25215.06706924153
89,2011-04-26,1.0,2011,1444.0,72603.78288535442
608,2011-04-26,1.0,2011,201.0,74607.07870017615
623,2011-04-26,1.0,2011,228.0,22035.75599998191
649,2011-04-26,1.0,2011,-7.2,4629.183683470379
707,2011-04-26,1.0,2011,8.794,943.6797841226766
745,2011-04-26,1.0,2011,210.199997,7816.161396953542
40,2011-04-27,1.0,2011,586.0,89865.09296451513
59,2011-04-27,3.0,2011,99.141998,3458.1853629884085
72,2011-04-27,1.0,2011,748.0,12055.176373718914
107,2011-04-27,1.0,2011,19.9,2158.934337234318
109,2011-04-27,1.0,2011,618.0,49110.13766994056
113,2011-04-27,1.0,2011,37.252998,877.4015043011182
124,2011-04-27,2.0,2011,68.5,2561.5965429783696
164,2011-04-27,3.0,2011,97.100998,472.3226246281645
179,2011-04-27,1.0,2011,325.0,14399.355887757069
322,2011-04-27,1.0,2011,6.323,1514.905909279226
479,2011-04-27,1.0,2011,19.0,6567.662761580892
520,2011-04-27,1.0,2011,-20.995001,214.88717879334814
634,2011-04-27,1.0,2011,475.86499,21622.31917523249
41,2011-04-28,1.0,2011,1367.0,29556.572814911215
50,2011-04-28,3.0,2011,756.299988,115596.40384169045
63,2011-04-28,1.0,2011,607.0,19931.003383144205
98,2011-04-28,1.0,2011,52.0,9037.55850953856
160,2011-04-28,1.0,2011,333.100006,108251.76040249491
199,2011-04-28,1.0,2011,1144.0,204024.53109106177
207,2011-04-28,3.0,2011,9287.0,78625.94741844575
210,2011-04-28,1.0,2011,389.0,35868.061167313805
225,2011-04-28,1.0,2011,136.608994,4290.180672402528
257,2011-04-28,1.0,2011,-439.0,46558.06649174035
281,2011-04-28,2.0,2011,166.800003,11116.83077074221
296,2011-04-28,3.0,2011,17276.0,109096.8781606743
340,2011-04-28,1.0,2011,196.0,18858.485102902483
420,2011-04-28,1.0,2011,-7.657,635.0122984502832
601,2011-04-28,1.0,2011,0.078,1003.8861887844135
654,2011-04-28,1.0,2011,-1.96,497.37590787781295
729,2011-04-28,2.0,2011,1001.0,27116.116889025503
753,2011-04-28,1.0,2011,326.0,27868.09293518295
779,2011-04-28,1.0,2011,148.899994,4593.870188982918
54,2011-04-29,1.0,2011,1243.0,-999.0
182,2011-04-29,1.0,2011,151.0,3930.7483116996095
261,2011-04-29,1.0,2011,26.872999,8212.122451891659
398,2011-04-29,1.0,2011,20.556999,5538.384918578413
438,2011-04-29,1.0,2011,-18.566,2995.1001434794816
450,2011-04-29,1.0,2011,24.444,1194.7820252298288
617,2011-04-29,1.0,2011,15.73,1073.1932118968982
646,2011-04-29,1.0,2011,353.0,3152.303621032213
648,2011-04-29,1.0,2011,-4.371,442.21668652497794
25,2011-05-03,3.0,2011,1639.0,107101.12707849298
65,2011-05-03,1.0,2011,1039.0,73079.78230930686
106,2011-05-03,2.0,2011,985.682007,15206.810423984298
159,2011-05-03,4.0,2011,1202.0,132553.71653581614
243,2011-05-03,1.0,2011,16.459,740.8579938268783
253,2011-05-03,1.0,2011,41.027,2608.276563165887
262,2011-05-03,1.0,2011,75.607002,3845.241233411378
417,2011-05-03,1.0,2011,-43.446999,444.6123841971388
626,2011-05-03,1.0,2011,91.960999,3758.588435364031
631,2011-05-03,1.0,2011,34.900002,827.5656889874328
645,2011-05-03,1.0,2011,37.305,18505.403015468157
700,2011-05-03,1.0,2011,562.0,7118.27992546793
752,2011-05-03,1.0,2011,382.0,8615.698832097076
441,2011-05-04,1.0,2011,651.0,40450.14164602958
772,2011-05-04,2.0,2011,60.099998,353.1726684452428
58,2011-05-05,1.0,2011,6239.0,344252.9877932588
95,2011-05-05,1.0,2011,10913.0,1266109.0645913382
117,2011-05-05,1.0,2011,12.807,4517.079715714318
174,2011-05-05,1.0,2011,5.226,1359.0248126406264
264,2011-05-05,1.0,2011,139.865997,2599.064332381532
300,2011-05-05,1.0,2011,683.0,41293.35387102916
511,2011-05-05,4.0,2011,139.089996,796.4862078529663
770,2011-05-05,2.0,2011,1764.0,17699.8400272777
4,2011-05-06,1.0,2011,863.817993,99738.83744328852
13,2011-05-06,1.0,2011,974.0,86660.64447125142
38,2011-05-06,1.0,2011,1605.0,182553.909494046
333,2011-05-06,1.0,2011,243.0,8257.494268804383
356,2011-05-06,1.0,2011,158.800003,12539.246855819243
505,2011-05-06,1.0,2011,219.666,8689.842235011925
590,2011-05-06,1.0,2011,480.147003,7143.12280534642
653,2011-05-06,1.0,2011,14.134,2357.806512798827
755,2011-05-06,1.0,2011,203.240005,2981.1567127680014
816,2011-05-06,4.0,2011,68181.273438,410040.5711506757
20,2011-05-10,1.0,2011,1125.0,38688.870976994345
76,2011-05-10,1.0,2011,-1.409,5940.500700392371
83,2011-05-10,2.0,2011,2344.0,-999.0
153,2011-05-10,1.0,2011,-19.879,195.6723163930976
230,2011-05-10,3.0,2011,815.719971,15959.444207897313
431,2011-05-10,1.0,2011,30.496,-999.0
685,2011-05-10,1.0,2011,-23.700001,5307.078913168033
687,2011-05-10,1.0,2011,457.100006,9086.657649661207
724,2011-05-10,1.0,2011,-12.305,8306.160636760547
793,2011-05-10,1.0,2011,-114.487,706.9382303537177
819,2011-05-10,1.0,2011,-1.58087,266.3890131786122
343,2011-05-11,1.0,2011,765.0,22575.350581241648
394,2011-05-11,3.0,2011,5258.0,58432.97896940807
791,2011-05-11,1.0,2011,3.364,76.08562744931167
200,2011-05-12,1.0,2011,2234.0,291234.93050399184
652,2011-05-13,2.0,2011,393.0,-999.0
127,2011-05-17,1.0,2012,812.0,94408.21996168511
280,2011-05-17,1.0,2012,266.0,31382.645033309866
341,2011-05-17,1.0,2012,945.0,65988.87900739785
731,2011-05-17,4.0,2010,241.057007,8316.943670366334
78,2011-05-18,1.0,2012,689.0,96399.13838598087
355,2011-05-18,1.0,2012,197.682007,32176.193445880017
108,2011-05-19,1.0,2012,233.0,20530.434677558504
246,2011-05-19,2.0,2011,77.531998,2343.106312502672
478,2011-05-19,3.0,2011,691.0,10668.703030621838
698,2011-05-19,1.0,2012,0.53,2811.334061094812
24,2011-05-24,2.0,2011,995.0,14345.927096540687
451,2011-05-24,4.0,2011,107.441002,1482.4006953547369
84,2011-06-01,1.0,2012,156.968994,14371.363708261653
667,2011-06-02,1.0,2012,10.51,9604.742705118711
795,2011-06-07,4.0,2011,84.694,8668.228009014429
242,2011-06-08,3.0,2011,69.384003,3883.7283309620834
603,2011-06-08,2.0,2011,-141.742004,2759.612847491543
39,2011-06-14,1.0,2012,163.0,81219.36275026838
68,2011-06-21,3.0,2011,-9.183,10973.89961703289
306,2011-06-21,2.0,2011,464.027008,4341.149629288821
97,2011-06-22,4.0,2011,1452.0,65805.7029780108
297,2011-06-23,4.0,2011,8547.0,54765.00164373501
675,2011-06-23,3.0,2011,1870.375,47914.70955808912
666,2011-06-29,3.0,2011,1741.0,39613.77959620511
503,2011-06-30,3.0,2011,85.450996,2908.4510901402627
816,2011-07-12,1.0,2012,17153.550781,134859.96451846237
616,2011-07-13,2.0,2011,589.0,4967.292903445766
619,2011-07-14,2.0,2011,88.400002,147.33333666666667
23,2011-07-19,3.0,2011,19299.0,54030.00656413774
46,2011-07-19,2.0,2011,901.0,2967.0818025737194
62,2011-07-19,2.0,2011,4717.0,43037.81645287979
228,2011-07-19,2.0,2011,616.5,6930.10868361171
765,2011-07-19,2.0,2011,345.970001,576.6166683333335
138,2011-07-20,3.0,2011,1086.0,23688.62703380069
634,2011-07-20,2.0,2011,759.271973,16979.78292935629
747,2011-07-20,2.0,2011,134.891006,1831.486932826072
160,2011-07-21,2.0,2011,675.900024,14079.041267049683
186,2011-07-21,2.0,2011,502.700012,837.8333533333334
199,2011-07-21,2.0,2011,3049.0,91540.07658819386
241,2011-07-21,2.0,2011,78.983002,1215.2958405090465
296,2011-07-21,4.0,2011,23150.0,38583.333333333336
344,2011-07-21,2.0,2011,3587.0,5978.333333333334
420,2011-07-21,2.0,2011,9.078,524.3338897986491
446,2011-07-21,2.0,2011,660.700012,21577.93760484698
451,2011-07-21,1.0,2012,16.985001,428.54285734865283
744,2011-07-21,2.0,2011,27.716999,161.8616849656285
8,2011-07-22,3.0,2011,922.400024,1537.3333733333334
54,2011-07-22,2.0,2011,2265.0,26185.863704661326
51,2011-07-26,2.0,2011,88.0,3041.6288822911597
74,2011-07-26,2.0,2011,902.0,11164.06728746027
133,2011-07-26,2.0,2011,6526.0,67602.33968445811
179,2011-07-26,2.0,2011,882.0,7263.010020717984
192,2011-07-26,2.0,2011,433.0,14829.137975485197
234,2011-07-26,2.0,2011,-44.200001,327.13330987675664
239,2011-07-26,2.0,2011,1338.0,4359.369495989644
295,2011-07-26,2.0,2011,399.299988,6822.307011244104
430,2011-07-26,2.0,2011,612.814026,2110.6392586973634
647,2011-07-26,2.0,2011,245.177994,3992.7241374896
649,2011-07-26,2.0,2011,37.799999,1826.7942748243033
707,2011-07-26,2.0,2011,42.867001,369.50726071897674
745,2011-07-26,2.0,2011,473.399994,3828.227309680236
40,2011-07-27,2.0,2011,1527.0,59796.98647310814
72,2011-07-27,2.0,2011,1503.0,3494.0769861761464
81,2011-07-27,2.0,2011,26.266001,2958.8344021111348
109,2011-07-27,2.0,2011,1271.0,13708.195610299234
113,2011-07-27,2.0,2011,75.351997,404.3410470550365
124,2011-07-27,3.0,2011,70.0,584.4647739501917
289,2011-07-27,2.0,2011,799.0,3530.438268131292
343,2011-07-27,2.0,2011,1345.0,4537.8298980178315
479,2011-07-27,2.0,2011,92.900002,2782.066680844386
653,2011-07-27,2.0,2011,35.900002,675.9217131997199
677,2011-07-27,2.0,2011,412.700012,2213.3855412121993
41,2011-07-28,2.0,2011,2674.0,8427.559254935511
63,2011-07-28,2.0,2011,1253.0,12422.84289906414
98,2011-07-28,2.0,2011,118.0,4847.94422662154
107,2011-07-28,2.0,2011,46.299999,670.0034889569353
117,2011-07-28,2.0,2011,51.547001,1347.8714011063569
159,2011-07-28,1.0,2012,286.0,72154.77575473294
210,2011-07-28,2.0,2011,834.0,22530.86820312534
225,2011-07-28,2.0,2011,304.062988,1326.2655519958412
257,2011-07-28,2.0,2011,-1286.0,33708.629056078316
281,2011-07-28,3.0,2011,235.399994,6406.832399162777
